URL,Wilayah,Kecamatan,Luas Tanah (m2),Luas Bangunan (m2),Jumlah Kamar,Jumlah Kamar Mandi,Tingkat/Lantai,Harga Jual,Terjual/Belum,Arah Hadap Rumah,Posisi Rumah,Lebar Jalan Depan Rumah (ROW),Carport,Fasilitas Tambahan,"Siap Huni 
https://rumah.trovit.co.id/detail/019b73ba-872e-722a-a4ae-0a35a89aa4aa?t_pvid=c6410257-001c-4b11-a36b-4150a03d19a5&page=1&t_sec=1&pos=25&search_terms=surabaya&origin=1&type=direct&trovit_type=1&search_terms=surabaya,Timur,Mulyorejo,200,300,5,5,2.0,"Rp5,000,000,000",Belum,-,Tengah,-,2,3333333229.0,Y,Y,3300,,Y,Y,Y,,,,N,Not Worth-It,5,5
https://rumah.trovit.co.id/detail/019b1020-9415-75cf-af6e-c94f419101c4?t_pvid=c6410257-001c-4b11-a36b-4150a03d19a5&page=1&t_sec=1&pos=26&search_terms=surabaya&origin=1&type=direct&trovit_type=1&search_terms=surabaya,Timur,Mulyorejo,156,250,4,4,1.0,"Rp2,000,000,000",Belum,Selatan,Tengah,2 mobil,1,1333333250.0,Y,Y,-,,Y,Y,Y,,,,N,Worth-It,6,4
https://rumah.trovit.co.id/detail/019a9660-9196-75ab-99d8-24f6d0765125?t_pvid=c6410257-001c-4b11-a36b-4150a03d19a5&page=1&t_sec=1&pos=27&search_terms=surabaya&origin=1&type=direct&trovit_type=1&search_terms=surabaya,Barat,Wiyung,182,305,4,5,3.0,"Rp8,000,000,000",Belum,Barat,Tengah,-,1,5333333235.0,N,Y,600,,N,Y,N,,,,N,Not Worth-It,2,8
https://rumah.trovit.co.id/detail/019c04c3-cd5e-752e-a19a-bbc2db647527?t_pvid=c6410257-001c-4b11-a36b-4150a03d19a5&page=1&t_sec=1&pos=28&search_terms=surabaya&origin=1&type=direct&trovit_type=1&search_terms=surabaya,Timur,Mulyorejo,764,800,7,5,2.0,"Rp25,000,000,000",Belum,-,Tengah,-,6,16666666308.0,N,Y,-,,Y,Y,N,,,,Y,Not Worth-It,4,6
https://rumah.trovit.co.id/detail/019b39be-da0b-75b2-a327-0d099ed6523b?t_pvid=c6410257-001c-4b11-a36b-4150a03d19a5&page=1&t_sec=1&pos=29&search_terms=surabaya&origin=1&type=direct&trovit_type=1&search_terms=surabaya,Barat,Karang Pilang,160,310,17,17,2.0,"Rp2,850,000,000",Belum,Selatan,Tengah,-,-,1899999912.0,N,Y,-,,N,Y,N,,,,N,Worth-It,7,3
https://rumah.trovit.co.id/detail/019c04ce-497d-7588-bde0-054e46ac0c1c?t_pvid=c6410257-001c-4b11-a36b-4150a03d19a5&page=1&t_sec=1&pos=30&search_terms=surabaya&origin=1&type=direct&trovit_type=1&search_terms=surabaya,Pusat,Genteng,95,120,4,2,2.0,"Rp1,750,000,000",Belum,Selatan,Hook,2 mobil,2,1166666621.0,Y,Y,500,,N,Y,N,,,,N,Not Worth-It,2,8
https://rumah.trovit.co.id/detail/019bff15-8029-71a4-b20f-4e3362a1cc81?t_pvid=c6410257-001c-4b11-a36b-4150a03d19a5&page=1&t_sec=1&pos=31&search_terms=surabaya&origin=1&type=direct&trovit_type=1&search_terms=surabaya,Timur,Mulyorejo,340,450,6,7,2.0,"Rp9,100,000,000",Belum,-,Hook,5 mobil,4,6066666497.0,Y,N,-,,Y,Y,Y,,,,N,Not Worth-It,1,9
https://rumah.trovit.co.id/detail/019b76fe-181c-75ef-973f-58a105fcdd6c?t_pvid=c6410257-001c-4b11-a36b-4150a03d19a5&page=1&t_sec=1&pos=6&search_terms=surabaya&origin=1&type=direct&trovit_type=1&search_terms=surabaya,Timur,Sukolilo,150,350,9,9,3.0,"Rp5,250,000,000",Belum,-,Tengah,3 mobil,1,3499999908.0,Y,Y,-,,Y,Y,N,,,,N,Not Worth-It,5,5
https://www.lamudi.co.id/properti/41032-73-ea85454ec997-31d3-19bab82-a8c3-7287,Selatan,Jambangan,344,619,5,4,,"Rp4,990,000,000",Belum,Selatan,,3 mobil,4,-165.5,,,4400,,Y,N,Y,Y,,,,Worth-It,6,4
https://www.lamudi.co.id/properti/41032-73-e7ace005f1db-7068-19be50c-946f-70da,Timur,Sukolilo,91,135,2,3,2.0,"Rp2,700,000,000",Belum,-,,,,1799999954.0,,,,,,,,,,,,Not Worth-It,1,9
https://www.lamudi.co.id/properti/41032-73-b73ad4f1bfdf-38c5-19b3216-8e4e-7e7c,Timur,Mulyorejo,324,411,5,5,2.0,"Rp12,500,000,000",Belum,Selatan,,,,8333333173.0,,,,,,,,,,,,Not Worth-It,4,6
https://www.lamudi.co.id/properti/41032-73-b92e73eaaab9-5851-19b8cf9-9371-7935,Pusat,Tambaksari,360,200,4,3,1.0,"Rp2,400,000,000",Belum,-,,2 mobil,,1599999855.0,,,2200,,Y,,Y,,,,,Worth-It,6,4
https://www.lamudi.co.id/properti/41032-73-dd2a4d987230-db22-199dbbc-9490-7255,Timur,Sukolilo,125,115,10,10,3.0,"Rp4,300,000,000",Belum,Selatan,,4 mobil,,2866666614.0,,,,,,,,,,,,Not Worth-It,4,6
https://www.lamudi.co.id/properti/41032-73-8502e6632bc0-9572-19b3b46-80aa-7f11,Timur,Sukolilo,138,150,5,4,2.0,"Rp2,350,000,000",Belum,-,,2 mobil,2,1566666603.0,,,4400,,Y,,,,,,,Worth-It,8,2
https://www.lamudi.co.id/properti/41032-73-28f754a42c65-5209-19b8402-8d2b-76c8,Selatan,Gayungan,360,430,6,6,2.0,"Rp3,800,000,000",Belum,Utara,,3 mobil,,2533333159.0,Y,,2200,,Y,,,Y,,,,Worth-It,7,3
https://www.lamudi.co.id/properti/41032-73-af7dffb658d4-7e58-19b9888-a5f8-7441,Timur,Mulyorejo,245,800,52,52,3.0,"Rp10,500,000,000",Belum,Selatan,,,,6999999830.0,,Y,,,,,,,,,,Not Worth-It,2,8
https://www.lamudi.co.id/properti/41032-73-4e802ec5b2c5-699b-19bd6ae-970e-73a3,Timur,Rungkut,100,65,3,1,1.0,"Rp599,000,000,000",Belum,Selatan,,2 mobil,Ada,399333333292.0,,,1300,,Y,,,,,,,Not Worth-It,3,7
https://www.lamudi.co.id/properti/41032-73-63b7b6559805-2c32-19bb6f0-850b-71f8,Timur,Rungkut,180,155,3,2,1.0,"Rp1,650,000,000",Belum,Selatan,,,,1099999921.0,Y,,2200,,,,,,,,,Worth-It,10,0
https://www.lamudi.co.id/properti/41032-73-cae3ee309a51-48e4-19b739b-bcb4-744d,Timur,Mulyorejo,135,126,3,2,1.0,"Rp1,750,000,000",Belum,Barat,,2 mobil,,1166666606.0,Y,,2200,,,,,,,,,Worth-It,10,0
https://www.lamudi.co.id/properti/41032-73-98d3b1a84bb-dd8e-19b4aed-b975-7525,Selatan,Gayungan,320,320,6,4,2.0,"Rp3,250,000,000",Belum,Utara,,,3,2166666520.0,,,5500,,Y,,,,,,,Worth-It,10,0
https://www.lamudi.co.id/properti/41032-73-dbb14fba7bef-d351-19ade88-bf35-7075,Barat,Sukomanunggal,203,210,5,3,2.0,"Rp2,340,000,000",Belum,Barat,,,,1559999906.0,,,3500,,Y,,,,,,,Worth-It,7,3
https://www.lamudi.co.id/properti/41032-73-2b282903869c-ee3f-19b2a5c-9d2a-739d,Timur,Sukolilo,78,118,3,2,2.0,"Rp1,850,000,000",Belum,Barat dan Selatan,,4 mobil,2,1233333293.0,,,3500,,,,,,,,,Not Worth-It,5,5
https://www.lamudi.co.id/properti/41032-73-66398560f333-9d62-19ad878-a8d5-72cf,Selatan,Wonokromo,533,150,2,1,2.0,"Rp7,500,000,000",Belum,-,Hook,,,4999999804.0,,,,,,,,,,,,Worth-It,6,4
https://www.lamudi.co.id/properti/41032-73-79e2627f4ec4-8c4-19b17dc-b35b-7d2f,Barat,Dukuh Pakis,250,250,4,3,2.0,"Rp1,990,000,000",Belum,Selatan,Hook,,4,1326666552.0,,,,,Y,,Y,,,,,Worth-It,9,1
https://www.lamudi.co.id/properti/41032-73-4cdb799c7c6a-ddb9-19a32d1-b484-722c,Timur,Gunung Anyar,200,70,3,2,1.0,"Rp1,000,000,000",Belum,Utara,,,2,666666591.9,,,2200,,Y,,,,,,,Worth-It,7,3
https://www.lamudi.co.id/properti/41032-73-21fa63587540-b89e-19c0036-80c9-71f1,Barat,Dukuh Pakis,100,95,3,1,1.0,"Rp800,000,000,000",Belum,Utara dan Barat Laut,,4m,,533333333288.0,,,2200,,,,,,,,,Not Worth-It,1,9
https://www.lamudi.co.id/properti/41032-73-4b621554ec31-ba6a-19acf31-a120-743b,Barat,Dukuh Pakis,336,396,4,4,2.0,"Rp15,000,000,000",Belum,-,Hook,8m,,9999999837.0,,,,,Y,,Y,,,,,Not Worth-It,2,8
https://www.lamudi.co.id/properti/41032-73-1dc7e7f3b913-11ab-199dbba-a145-70b6,Timur,Sukolilo,125,115,10,10,3.0,"Rp4,300,000,000",Belum,Selatan,,14m,,2866666614.0,,Y,,,,,,,,,,Not Worth-It,4,6
https://www.lamudi.co.id/properti/41032-73-4dd74042ae38-2395-19b7c2b-8831-7358,Barat,Wiyung,158,250,10,4,2.0,"Rp1,800,000,000",Belum,-,,2 mobil,,1199999917.0,,,4400,,,Y,,,,,,Worth-It,7,3
https://www.lamudi.co.id/properti/41032-73-42a6c12b2f11-b314-19b84e4-9aba-782d,Timur,Rungkut,90,70,2,3,1.0,"Rp975,000,000,000",Belum,Selatan,,,,649999999962.0,,,,,,,,,,,,Not Worth-It,4,6
https://www.lamudi.co.id/properti/41032-73-fa8d117ef1b3-2833-19b8e9d-86b9-740a,Selatan,Gayungan,150,176,5,3,2.0,"Rp2,400,000,000",Belum,Barat,,,2,1599999929.0,,,5500,,,,,,,,,Not Worth-It,4,6
https://www.lamudi.co.id/properti/41032-73-93757ff13f81-992-19c0023-80ad-715a,Timur,Gunung Anyar,97,140,3,2,2.0,"Rp925,000,000,000",Belum,-,,,,616666666617.0,,,4400,,Y,,,,,,,Not Worth-It,3,7
https://www.lamudi.co.id/properti/41032-73-727bd765fb2-8f50-19a76a5-a08b-7d1c,Timur,Sukolilo,78,118,4,4,2.0,"Rp1,850,000,000",Belum,Selatan,,4 mobil,2,1233333294.0,Y,,,,Y,Y,,,,,,Not Worth-It,2,8
https://www.lamudi.co.id/properti/41032-73-61d68c5fd8cc-3fb3-19a52e0-b052-7b66,Utara,Krembangan,145,145,3,2,1.0,"Rp600,000,000,000",Belum,-,,,,399999999934.0,,,,,,Y,,,,,,Not Worth-It,0,10
https://www.lamudi.co.id/properti/41032-73-78a7d5ec39c2-f8e2-19ad354-99ad-7065,Timur,Sukolilo,150,450,10,10,3.0,"Rp4,800,000,000",Belum,Utara,,10m,,3199999895.0,,Y,,,Y,,Y,,,,,Not Worth-It,5,5
https://www.lamudi.co.id/properti/41032-73-68c3ca025ccd-235d-19b962e-baaf-7fa9,Selatan,Jambangan,256,450,5,5,2.0,"Rp2,900,000,000",Belum,Barat,,2 mobil,Ada,1933333191.0,,,2200,,Y,,Y,,,,,Worth-It,9,1
https://www.lamudi.co.id/properti/41032-73-7ed848c8c530-8839-19a8b3e-b2ee-7406,Barat,Pakal,94,150,3,3,,"Rp1,300,000,000",Belum,Selatan,,,,-42.5,,,,,,,,,,,,Worth-It,8,2
https://www.lamudi.co.id/properti/41032-73-cdef93270fd1-c9cc-19b894c-ba7a-75c0,Pusat,Tambaksari,360,200,4,3,1.0,"Rp2,560,000,000",Belum,-,,2 mobil,,1706666522.0,,,2200,,Y,Y,Y,,,,,Worth-It,8,2
https://www.lamudi.co.id/properti/41032-73-3ae1b509c72c-d34-19ab952-b25c-70e4,Barat,Sambikerep,60,90,2,2,2.0,"Rp1,000,000,000",Belum,-,,,,666666636.3,,Y,,,,,,,,,,Not Worth-It,3,7
https://www.lamudi.co.id/properti/41032-73-908574df9375-5e8b-19acb4d-b705-75e6,Utara,Krembangan,72,36,2,1,1.0,"Rp415,000,000,000",Belum,Selatan,,,,276666666639.0,,,1300,,Y,Y,,,,,,Not Worth-It,3,7
https://www.lamudi.co.id/properti/41032-73-db2aa76aaef3-57b4-19b8452-b11f-7a17,Selatan,Gayungan,275,300,4,2,2.0,"Rp2,600,000,000",Belum,Utara,,2 mobil,,1733333203.0,,,,,Y,,Y,,,,,Worth-It,8,2
https://www.lamudi.co.id/properti/41032-73-b1e314b1b5de-9be2-1999ebd-8754-7713,Utara,Krembangan,250,250,4,2,2.0,"Rp4,500,000,000",Belum,Utara,,,,2999999885.0,,,2200,,,,,,,,,Not Worth-It,3,7
https://www.lamudi.co.id/properti/41032-73-4cb9b88e9452-668d-19b3089-8f54-7f9f,Barat,Tandes,216,247,5,5,2.0,"Rp5,700,000,000",Belum,Selatan,,3 mobil,,3799999898.0,,,6600,,Y,,,,,,,Not Worth-It,2,8
https://www.lamudi.co.id/properti/41032-73-df7797960b09-a038-19bc126-b17e-7524,Timur,Rungkut,67,33,2,1,1.0,"Rp695,000,000,000",Belum,-,,6m,,463333333307.0,,,1300,,Y,,,,,,,Not Worth-It,3,7
https://www.lamudi.co.id/properti/41032-73-31db80cdad35-2d0e-19ba1d9-ac0c-733a,Timur,Sukolilo,75,42,2,1,1.0,"Rp1,050,000,000",Belum,-,,4 mobil,,699999970.3,,,,,Y,,Y,,,,,Not Worth-It,4,6
https://www.lamudi.co.id/properti/41032-73-364106c69395-fc86-19acde1-8817-7439,Timur,Mulyorejo,126,210,4,3,2.0,"Rp3,100,000,000",Belum,-,,,,2066666599.0,,,3500,,Y,,Y,,,,,Not Worth-It,2,8
https://www.lamudi.co.id/properti/41032-73-f22bd6355574-5d9f-199dba2-831e-7827,Timur,Sukolilo,125,100,10,10,2.0,"Rp3,300,000,000",Belum,-,,14m,,2199999949.0,,Y,,,,,,,,,,Not Worth-It,4,6
https://www.lamudi.co.id/properti/41032-73-e65f4481aeac-1447-19b73be-a721-7798,Barat,Karang Pilang,160,320,32,32,2.0,"Rp2,850,000,000",Belum,Timur dan Utara,,2 mobil,,1899999916.0,,,,,,,,,,,,Worth-It,8,2
https://www.lamudi.co.id/properti/41032-73-282dbfca573d-95f0-19bdbd4-8644-78a0,Timur,Tenggilis Mejoyo,232,250,4,4,2.0,"Rp2,680,000,000",Belum,-,Hook,2 mobil,,1786666558.0,,,3500,,,,,,,,,Worth-It,7,3
https://www.lamudi.co.id/properti/41032-73-3dacbbcfb63-9812-19b9d60-931b-7d67,Barat,Lakarsantri,55,80,3,2,2.0,"Rp1,600,000,000",Belum,-,,,,1066666639.0,,Y,5500,,,,,,,,,Not Worth-It,1,9
https://www.lamudi.co.id/properti/41032-73-a4c50d1f4b2d-19e1-19b2040-b929-7783,Timur,Rungkut,45,60,3,2,2.0,"Rp700,000,000,000",Belum,-,,,,466666666645.0,,,,,,,,,,,,Not Worth-It,0,10
https://www.lamudi.co.id/properti/41032-73-1bbf19a969f4-9679-19a8e15-904b-7cd2,Timur,Mulyorejo,128,150,4,3,2.0,"Rp4,500,000,000",Belum,Selatan,,,,2999999939.0,,Y,,,,,,,,,,Not Worth-It,4,6
https://www.lamudi.co.id/properti/41032-73-cddd4c43214e-947a-1999f91-9401-72b7,Barat,Lakarsantri,200,300,4,4,2.0,"Rp2,450,000,000",Belum,-,,,,1633333229.0,,,,,,,,,,,,Worth-It,6,4
https://www.lamudi.co.id/properti/41032-73-b92900e37eea-49fb-19ba1c0-91db-7f9d,Timur,Mulyorejo,295,450,4,4,2.0,"Rp8,000,000,000",Belum,Timur,,3 mobil,2,5333333177.0,Y,Y,4400,,Y,,Y,,,,,Not Worth-It,5,5
https://www.lamudi.co.id/properti/41032-73-eacc180073c0-9f5b-1996112-9995-7511,Selatan,Jambangan,344,619,5,4,2.0,"Rp5,000,000,000",Belum,-,,3 mobil,4,3333333138.0,,,4400,,Y,,Y,Y,,,,Worth-It,5,5
https://www.lamudi.co.id/properti/41032-73-d88c230af9cd-3267-19acb8a-a6fd-714b,Utara,Kenjeran,44,35,2,1,2.0,"Rp630,000,000,000",Belum,Selatan,,,,419999999982.0,,,,,Y,Y,Y,,,,,Not Worth-It,3,7
https://www.lamudi.co.id/properti/41032-73-94973a949fb2-7c66-19b9eee-8b84-74e5,Pusat,Gubeng,300,300,4,3,1.0,"Rp5,240,000,000",Belum,Barat,,,1,3493333195.0,,,,,,,,,,,,Not Worth-It,1,9
https://www.lamudi.co.id/properti/41032-73-b7fc001b8664-f60-19bb150-80ae-76f3,Timur,Sukolilo,78,118,3,3,2.0,"Rp1,850,000,000",Belum,Utara,,,,1233333294.0,,,3500,,,,,,,,,Not Worth-It,5,5
https://www.lamudi.co.id/properti/41032-73-37ecefd80dc4-5541-19aa4ec-b7b1-77c1,Timur,Sukolilo,1798,935,10,10,1.0,"Rp23,000,000,000",Belum,-,,,5,15333332613.0,,,,,,,,,,,,Worth-It,8,2
https://www.lamudi.co.id/properti/41032-73-520e7ac8fb7f-2b22-19a3860-ad36-7d9c,Timur,Sukolilo,200,165,4,3,1.0,"Rp2,600,000,000",Belum,Utara,,3 mobil,,1733333246.0,,,,,Y,,Y,,,,,Worth-It,9,1
https://www.lamudi.co.id/properti/41032-73-68d27aed8ed4-9e03-19bd176-baec-75ee,Barat,Wiyung,670,670,6,4,2.0,"Rp6,600,000,000",Belum,Selatan,,,,4399999690.0,,,,,,,,,,,,Worth-It,6,4
https://www.lamudi.co.id/properti/41032-73-6406576a56ef-4dd6-19bbbfe-9a15-74c0,Timur,Rungkut,120,180,5,4,2.0,"Rp2,600,000,000",Belum,Utara,,3 mobil,2,1733333272.0,,,,,,,,,,,,Worth-It,6,4
https://www.lamudi.co.id/properti/41032-73-e183c4223759-938a-19a96d7-b46e-72ed,Utara,Krembangan,250,250,5,4,2.0,"Rp5,000,000,000",Belum,Timur,,,,3333333219.0,,,2200,,,,,,,,,Not Worth-It,5,5
https://www.lamudi.co.id/properti/41032-73-a71fb7eb3c17-7049-19bdba0-bd0c-77d4,Timur,Rungkut,200,160,3,3,1.0,"Rp1,800,000,000",Belum,Utara,,3 mobil,,1199999913.0,,,,,,,,,,,,Worth-It,9,1
https://www.lamudi.co.id/properti/41032-73-bc51ec35b273-e8df-19bc778-af7f-79cc,Barat,Dukuh Pakis,135,135,3,2,1.0,"Rp2,500,000,000",Belum,-,,,,1666666605.0,,,4400,,,,,,,,,Worth-It,7,3
https://www.lamudi.co.id/properti/41032-73-a4db79c0678f-dde1-19bffa5-8e1c-785b,Timur,Sukolilo,500,400,5,4,2.0,"Rp7,500,000,000",Belum,Selatan,,,6+2 garasi,4999999782.0,,,,,,Y,,,,,,Worth-It,5,5
https://www.lamudi.co.id/properti/41032-73-390cb86210cf-8ec6-19b88fe-9ea5-7240,Timur,Mulyorejo,75,110,3,3,2.0,"Rp1,700,000,000",Belum,-,,4 mobil,,1133333296.0,,,2200,,,Y,Y,,,,,Not Worth-It,3,7
https://www.lamudi.co.id/properti/41032-73-7dc9fd597485-6c11-19b2031-9cd5-77b2,Timur,Rungkut,45,60,3,2,2.0,"Rp700,000,000,000",Belum,Selatan,,,,466666666645.0,,,,,,,,,,,,Not Worth-It,1,9
https://www.lamudi.co.id/properti/41032-73-6eb3e8f8c543-8008-19a63fe-9e5d-75ea,Barat,Lakarsantri,150,230,4,4,2.0,"Rp4,050,000,000",Belum,Timur,,2 mobil,2,2699999922.0,,,,,,,,,,,,Not Worth-It,2,8
https://www.lamudi.co.id/properti/41032-73-53abd34404b4-289d-19bb1de-a34f-70ad,Timur,Sukolilo,360,380,4,4,2.0,"Rp9,500,000,000",Belum,Selatan,,,,6333333165.0,,Y,,,,,,,,,,Not Worth-It,4,6
https://www.lamudi.co.id/properti/41032-73-4cec787954b0-dcfb-19a4d49-9f86-7fad,Barat,Karang Pilang,205,180,3,2,1.0,"Rp2,500,000,000",Belum,-,,,3,1666666576.0,,,,,,,,,,,,Worth-It,6,4
https://www.lamudi.co.id/properti/41032-73-a41d99b357b7-6ea8-af6e2c91-a0d4-4fca,Timur,Mulyorejo,72,97,3,2,2.0,"Rp2,300,000,000",Belum,-,,,,1533333298.0,,,4400,,,,,,,,,Not Worth-It,1,9
https://www.lamudi.co.id/properti/41032-73-fcc99252c92a-80f9-19a5d01-9c85-7186,Selatan,Jambangan,112,300,19,19,3.0,"Rp3,400,000,000",Belum,-,,2 mobil,,2266666597.0,,,,,Y,Y,Y,,,,,Not Worth-It,0,10
https://www.lamudi.co.id/properti/41032-73-6510571cd30f-e06b-199dbbf-bc0f-72b9,Timur,Sukolilo,125,120,10,10,2.0,"Rp3,300,000,000",Belum,-,,,,2199999947.0,,,,,,,,,,,,Not Worth-It,1,9
https://www.lamudi.co.id/properti/41032-73-47f4023bc318-ca75-19bd959-8ed2-7296,Timur,Mulyorejo,81,114,3,3,2.0,"Rp1,650,000,000",Belum,-,,3 mobil,,1099999960.0,,,3500,,,,,,,,,Worth-It,6,4
https://www.lamudi.co.id/properti/41032-73-cc6f0451a5cb-e105-19b9c6a-b98c-768b,Timur,Mulyorejo,162,252,5,4,2.0,"Rp3,200,000,000",Belum,Timur,,,,2133333248.0,,Y,3500,,,,,,,,,Not Worth-It,3,7
https://www.lamudi.co.id/properti/41032-73-f4b9bfb7beea-16ac-19c0426-b7db-735b,Barat,Pakal,72,70,2,2,2.0,"Rp35,000,000,000",Belum,Barat,,,,23333333302.0,,,3500,,,,,,,,,Not Worth-It,0,10
https://www.lamudi.co.id/properti/41032-73-78986fe2a510-1253-c9ca271d-8ba6-4e09,Timur,Rungkut,37,37,2,1,1.0,"Rp495,000,000,000",Belum,Selatan,,2 mobil,Ada,329999999984.0,,,1300,,Y,,,,,,,Not Worth-It,3,7
https://www.lamudi.co.id/properti/41032-73-d805f70cd109-ea48-19bcfd0-a834-7582,Barat,Sukomanunggal,306,400,5,3,2.0,"Rp5,750,000,000",Belum,Barat,,,,3833333180.0,,,5500,,,,Y,,,,,Not Worth-It,3,7
https://www.lamudi.co.id/properti/41032-73-80438991c988-4811-19a95f6-b20b-74db,Timur,Sukolilo,78,118,3,3,2.0,"Rp1,850,000,000",Belum,-,,4 mobil,,1233333294.0,,,,,,,,,,,,Worth-It,7,3
https://www.lamudi.co.id/properti/41032-73-a1a00878bcd3-a366-19a7386-b65a-7d1c,Timur,Mulyorejo,165,180,3,3,1.0,"Rp1,320,000,000",Belum,Timur,,2 mobil,,879999922.5,,,,,,,,,,,,Worth-It,8,2
https://www.lamudi.co.id/properti/41032-73-f6346b76eff3-fee3-19be510-879b-7639,Timur,Mulyorejo,450,675,9,4,2.0,"Rp8,500,000,000",Belum,Selatan,,,2+2(garasi),5666666429.0,,,,,,,,,,,,Worth-It,6,4
https://www.lamudi.co.id/properti/41032-73-31ed200a345f-9965-19a8265-ad88-7952,Timur,Tenggilis Mejoyo,1898,400,4,4,,"Rp35,000,000,000",Belum,Barat,,,,-943.0,,,7700,,Y,,,,,,,Not Worth-It,3,7
https://www.lamudi.co.id/properti/41032-73-b3ddcf3dbe03-dd13-19bdeb6-a6d4-75a8,Timur,Mulyorejo,135,220,5,4,2.0,"Rp3,190,000,000",Belum,-,,3 mobil,,2126666595.0,,,3500,,,,,,,,,Not Worth-It,2,8
https://www.lamudi.co.id/properti/41032-73-c25434bd568d-d261-199dbb7-a512-745d,Timur,Sukolilo,100,80,10,10,2.0,"Rp2,550,000,000",Belum,-,,14m,,1699999960.0,,,,,,,,,,,,Not Worth-It,0,10
https://www.lamudi.co.id/properti/41032-73-4bfd18cd8a4e-9aa7-19bea36-8f45-75c6,Timur,Sukolilo,1000,1566,5,8,3.0,"Rp32,000,000,000",Belum,Selatan,,40 mobil,10,21333332795.0,,,,,,,Y,,,,,Not Worth-It,4,6
https://www.lamudi.co.id/properti/41032-73-95a8af5a62a-aa6d-19b7d0b-b4b7-7231,Selatan,Gayungan,200,120,3,2,1.0,"Rp2,800,000,000",Belum,Timur,,2 mobil,2,1866666585.0,,,,,Y,,,Y,,,,Worth-It,6,4
https://www.lamudi.co.id/properti/41032-73-fddde9cd5d34-480e-19bf95b-8816-778a,Pusat,Gubeng,600,1000,4,4,2.0,"Rp8,900,000,000",Belum,-,,,4,5933333002.0,,,20000,,,,,,,,,Worth-It,7,3
https://www.lamudi.co.id/properti/41032-73-95e267b56ab4-174e-19a8556-bcf9-724e,Timur,Sukolilo,107,173,4,4,2.0,"Rp2,050,000,000",Belum,-,,,,1366666610.0,,,2200,,,,,,,,,Not Worth-It,5,5
https://www.lamudi.co.id/properti/41032-73-6f0dbfc1c94-b43f-19ae791-8bbf-7582,Timur,Mulyorejo,300,200,4,2,1.0,"Rp3,350,000,000",Belum,Barat,,4 mobil,,2233333208.0,,,,,,,Y,,,,,Worth-It,9,1
https://www.lamudi.co.id/properti/41032-73-ed0100719c38-30ef-19bf811-a087-7594,Timur,Tenggilis Mejoyo,347,280,7,3,2.0,"Rp2,590,000,000",Belum,-,,2 mobil,2,1726666516.0,,,,,,Y,,,,,,Worth-It,6,4
https://www.lamudi.co.id/properti/41032-73-cd7ae94b3224-482e-19aa6a3-b918-761c,Timur,Mulyorejo,60,100,3,2,2.0,"Rp1,300,000,000",Belum,Utara,,,,866666635.0,,,,,Y,Y,Y,,,,,Not Worth-It,3,7
https://www.lamudi.co.id/properti/41032-73-28a0b3c13d50-d3af-19bd50b-a7a6-76b6,Barat,Wiyung,108,90,3,1,1.0,"Rp770,000,000,000",Belum,-,,2 mobil,,513333333286.0,,,2200,,,,,,,,,Not Worth-It,2,6
